Date: 2020.10.14
Anatomy ID	Anatomy Name	Start Stage ID	End Stage ID	
ZFA:0000666	filamental artery	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0000108	fin	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0005299	fin blood vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001383	fin bud	ZDB-STAGE-050211-1	ZDB-STAGE-010723-51
ZFA:0000089	fin fold actinotrichium	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0005316	fin fold pectoral fin bud	ZDB-STAGE-010723-9	ZDB-STAGE-010723-9
ZFA:0005300	fin lymph vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000207	fin musculature	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0005095	fin vasculature	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005271	flexor muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007071	flexural organ	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000022	floor plate	ZDB-STAGE-010723-5	ZDB-STAGE-010723-39
ZFA:0000871	floor plate diencephalic region	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0001677	floor plate midbrain region	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0000887	floor plate neural rod	ZDB-STAGE-020626-1	ZDB-STAGE-010723-30
ZFA:0001434	floor plate neural tube	ZDB-STAGE-010723-30	ZDB-STAGE-010723-10
ZFA:0000882	floor plate rhombomere 1	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000763	floor plate rhombomere 2	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000888	floor plate rhombomere 3	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000893	floor plate rhombomere 4	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000764	floor plate rhombomere 5	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000889	floor plate rhombomere 6	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000904	floor plate rhombomere 7	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000765	floor plate rhombomere 8	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0001258	floor plate rhombomere region	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0000890	floor plate spinal cord region	ZDB-STAGE-010723-10	ZDB-STAGE-010723-52
ZFA:0000914	floor plate telencephalic region	ZDB-STAGE-020626-1	ZDB-STAGE-010723-52
ZFA:0009202	follicle stimulating hormone secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009281	folliculostellate cell	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0005536	fontanel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005386	foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005387	foramen magnum	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000109	forebrain	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0001367	forebrain midbrain boundary	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0007027	forebrain midbrain boundary neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-010723-23
ZFA:0007020	forebrain midbrain boundary neural plate	ZDB-STAGE-010723-29	ZDB-STAGE-010723-12
ZFA:0007033	forebrain midbrain boundary neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-020626-1
ZFA:0007040	forebrain midbrain boundary neural tube	ZDB-STAGE-010723-30	ZDB-STAGE-010723-10
ZFA:0007026	forebrain neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-010723-23
ZFA:0007018	forebrain neural plate	ZDB-STAGE-010723-29	ZDB-STAGE-010723-12
ZFA:0007034	forebrain neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-020626-1
ZFA:0007041	forebrain neural tube	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0001259	forebrain ventricle	ZDB-STAGE-010723-30	ZDB-STAGE-050211-1
ZFA:0000023	forerunner cell group	ZDB-STAGE-010723-6	ZDB-STAGE-010723-23
ZFA:0005388	fossa	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000110	fourth ventricle	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0000514	frontal bone	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0005608	frontal-parietal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005468	frontal-pterotic joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009276	GABAergic neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009093	GAG secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000208	gall bladder	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0009156	gamete	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0009339	gamma-delta intraepithelial T cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009336	gamma-delta T cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000190	ganglion	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0009182	gastrula cell	ZDB-STAGE-010723-6	ZDB-STAGE-010723-2
ZFA:0009016	germ line cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000111	germ ring	ZDB-STAGE-010723-3	ZDB-STAGE-010723-12
ZFA:0005599	ghrelin secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000210	gigantocellular part of magnocellular preoptic nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000354	gill	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000667	gill filament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005324	gill ionocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000211	gill lamella	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005389	gill opening	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000356	gill raker	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005390	gill ray	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009073	glial cell	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0009147	glial cell (sensu Vertebrata)	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009010	glioblast	ZDB-STAGE-020626-1	ZDB-STAGE-050211-1
ZFA:0009169	glioblast (sensu Vertebrata)	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005285	glomerular basement membrane	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005284	glomerular capillary	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0000357	glomerular layer	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005893	glossopharyngeal foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001301	glossopharyngeal ganglion	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000517	glossopharyngeal lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007066	glossopharyngeal neural crest	ZDB-STAGE-050211-1	ZDB-STAGE-010723-34
ZFA:0001296	glossopharyngeal placode	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0009103	glucagon secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009215	glucocorticoid secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009290	glutamatergic neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009396	glycinergic neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009094	goblet cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005151	gold iridophore	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0009069	Golgi cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000413	gonad	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0001262	gonad primordium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-47
ZFA:0000212	granular eminence	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000358	granular layer corpus cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000766	granular layer valvula cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009070	granule cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009048	granulocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009251	granulocyte monocyte progenitor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009227	granulosa cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001112	granulosa cell layer	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009223	green sensitive photoreceptor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001681	grey matter	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000518	griseum centrale	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005868	griseum tectale	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0001690	groove	ZDB-STAGE-010723-4	ZDB-STAGE-010723-39
ZFA:0001101	gustatory system	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000112	gut	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0009289	gut absorptive cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0009078	gut endothelial cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0005123	gut epithelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000213	habenula	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000359	habenular commissure	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009366	hair cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000678	hair cell anterior macula	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000281	hair cell posterior macula	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000026	hatching gland	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0009151	hatching gland cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001114	head	ZDB-STAGE-010723-12	ZDB-STAGE-010723-39
ZFA:0000669	head kidney	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000113	head mesenchyme	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0001652	head muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005391	head sensory canal system	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000114	heart	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0000028	heart primordium	ZDB-STAGE-010723-5	ZDB-STAGE-010723-16
ZFA:0000115	heart rudiment	ZDB-STAGE-010723-16	ZDB-STAGE-010723-34
ZFA:0000360	heart tube	ZDB-STAGE-010723-10	ZDB-STAGE-010723-13
ZFA:0005065	heart valve	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0005811	heart vasculature	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000519	hemal arch	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000735	hemal postzygapophysis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007005	hemal prezygapophysis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001364	hemal spine	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005830	hematopoietic cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009354	hematopoietic multipotent progenitor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009014	hematopoietic stem cell	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0005023	hematopoietic system	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0005161	hepatic artery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001100	hepatic duct	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0005090	hepatic portal vein	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0005091	hepatic sinusoid	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000670	hepatic vein	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009398	hepatoblast	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0009111	hepatocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005167	hepatopancreatic ampulla	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0000029	hindbrain	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0001692	hindbrain commissure	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0005209	hindbrain interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007029	hindbrain neural keel	ZDB-STAGE-010723-12	ZDB-STAGE-020626-1
ZFA:0007022	hindbrain neural plate	ZDB-STAGE-010723-29	ZDB-STAGE-010723-5
ZFA:0007036	hindbrain neural rod	ZDB-STAGE-010723-5	ZDB-STAGE-010723-30
ZFA:0007043	hindbrain neural tube	ZDB-STAGE-020626-1	ZDB-STAGE-010723-10
ZFA:0001658	hindbrain nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009315	horizontal cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000520	horizontal commissure	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000671	horizontal myoseptum	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0005045	hyaloid artery	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0005858	hyaloid capillaries	ZDB-STAGE-050211-1	ZDB-STAGE-010723-52
ZFA:0005047	hyaloid vein	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0005046	hyaloid vessel	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0007052	hyohyoideus	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005397	hyoideomandibular nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000521	hyoid muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007065	hyoid neural crest	ZDB-STAGE-050211-1	ZDB-STAGE-010723-34
ZFA:0000672	hyomandibula	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005469	hyomandibula-metapterygoid joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005626	hyomandibula-opercle joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005627	hyomandibula-pterotic joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005629	hyomandibular foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005544	hyomandibular-otic region joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001422	hyosymplectic cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000362	hypaxialis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001085	hypaxial myotome region	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000891	hypaxial region somite 1	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000925	hypaxial region somite 10	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000767	hypaxial region somite 11	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000892	hypaxial region somite 12	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000937	hypaxial region somite 13	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000768	hypaxial region somite 14	ZDB-STAGE-010723-30	ZDB-STAGE-010723-26
ZFA:0000894	hypaxial region somite 15	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000946	hypaxial region somite 16	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000769	hypaxial region somite 17	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000895	hypaxial region somite 18	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000957	hypaxial region somite 19	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000770	hypaxial region somite 2	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000896	hypaxial region somite 20	ZDB-STAGE-010723-16	ZDB-STAGE-010723-26
ZFA:0000968	hypaxial region somite 21	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000771	hypaxial region somite 22	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000897	hypaxial region somite 23	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000979	hypaxial region somite 24	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000772	hypaxial region somite 25	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000898	hypaxial region somite 26	ZDB-STAGE-010723-34	ZDB-STAGE-010723-26
ZFA:0000986	hypaxial region somite 27	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000774	hypaxial region somite 28	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000899	hypaxial region somite 29	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000987	hypaxial region somite 3	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000775	hypaxial region somite 30	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0000900	hypaxial region somite 4	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000988	hypaxial region somite 5	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000776	hypaxial region somite 6	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000901	hypaxial region somite 7	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000989	hypaxial region somite 8	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0000777	hypaxial region somite 9	ZDB-STAGE-020626-1	ZDB-STAGE-010723-26
ZFA:0009313	hypertrophic chondrocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000117	hypoblast	ZDB-STAGE-010723-3	ZDB-STAGE-010723-12
ZFA:0001233	hypobranchial 1 bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001524	hypobranchial 1 cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001236	hypobranchial 2 bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001525	hypobranchial 2 cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001235	hypobranchial 3 bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001526	hypobranchial 3 cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001234	hypobranchial 4 bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001523	hypobranchial 4 cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000673	hypobranchial artery	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0000363	hypobranchial bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001522	hypobranchial cartilage	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0000031	hypochord	ZDB-STAGE-020626-1	ZDB-STAGE-010723-8
ZFA:0005778	hypocretin-secreting neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009196	hypodermal cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001136	hypodermis	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001381	hypohyal bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005787	hypophyseal artery	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005790	hypophyseal capillary	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005625	hypophyseal fenestra	ZDB-STAGE-010723-31	ZDB-STAGE-050211-1
ZFA:0005788	hypophyseal vein	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000118	hypophysis	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0000032	hypothalamus	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0000364	hypural	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0001560	hypural 1	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0001561	hypural 2	ZDB-STAGE-010723-36	ZDB-STAGE-010723-39
ZFA:0001562	hypural 3	ZDB-STAGE-010723-37	ZDB-STAGE-010723-39
ZFA:0001563	hypural 4	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0001564	hypural 5	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0000902	hypural muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001028	hypurapophysis	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001096	immature anterior macula	ZDB-STAGE-010723-34	ZDB-STAGE-010723-35
ZFA:0009343	immature B cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001678	immature eye	ZDB-STAGE-010723-5	ZDB-STAGE-010723-10
ZFA:0009337	immature gamma-delta T cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005272	immature gonad	ZDB-STAGE-010723-48	ZDB-STAGE-010723-49
ZFA:0001098	immature hair cell anterior macula	ZDB-STAGE-010723-34	ZDB-STAGE-010723-35
ZFA:0001099	immature hair cell posterior macula	ZDB-STAGE-010723-34	ZDB-STAGE-010723-35
ZFA:0001095	immature macula	ZDB-STAGE-010723-34	ZDB-STAGE-010723-35
ZFA:0009346	immature natural killer cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009328	immature neutrophil	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001097	immature posterior macula	ZDB-STAGE-010723-34	ZDB-STAGE-010723-35
ZFA:0001725	immature Schwann cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-31
ZFA:0005780	immature thymic epithelium	ZDB-STAGE-010723-26	ZDB-STAGE-010723-8
ZFA:0001159	immune system	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0005276	inclinator muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000341	inferior caudal dorsal flexor	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000269	inferior caudal ventral flexor	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000522	inferior hyohyoid	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000165	inferior lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000215	inferior olive	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000366	inferior raphe nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000523	inferior reticular formation	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000216	infracarinalis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000376	infraorbital	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0000223	infraorbital 1	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001407	infraorbital 2	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0001408	infraorbital 3	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0001409	infraorbital 4	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0000495	infraorbital 5	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0000524	infraorbital lateral line	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000813	infraorbital lateral line neuromast	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0005392	infraorbital sensory canal	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001649	infraorbital series	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001199	infundibulum	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009225	inhibitory interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005136	inner dental epithelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000217	inner ear	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0005415	inner ear foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001029	inner limiting membrane	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005508	inner mental barbel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005054	inner optic circle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009134	insulating cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009101	insulin secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000368	integument	ZDB-STAGE-010723-12	ZDB-STAGE-010723-39
ZFA:0005325	integument ionocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005471	inter-basipterygium joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000474	intercalar	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000525	intercalarium	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0001603	intercalarium articulating process	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0001602	intercalarium ascending process	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005749	intercalated duct pancreas	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0005470	inter-coracoid joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005637	intercostal ligament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005472	inter-frontal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001511	interhyal cartilage	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0005473	interhyal-epihyal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005860	interhyal-hyosymplectic joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007051	interhyoideus	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005474	inter-hypobranchial 3 joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
